,anio,central,central_des,maquina,fuente_de,region,prov,mes,energia_gen
10421,2021,SJU2FV,SAN JUAN I FV,SJU2FV,SOLAR,CUYO,SAN JUAN,3,0.1
10422,2021,ACHIEO,CP Achiras S.A.U.,ACHIEO,EOLICO,CENTRO,CORDOBA,3,11.6
10423,2021,CUMBFV,Pque. Solar FV La Cumbre,CUMBFV,SOLAR,CENTRO,SAN LUIS,3,4.8
10424,2021,LLOMFV,Parque Solar Las Lomitas ( AGNISOLAR),LLOMFV,SOLAR,CUYO,SAN JUAN,3,0.4
10425,2021,GARAEO,P.E. Garayalde,GARAEO,EOLICO,PATAGONIA,CHUBUT,3,9.4
10426,2021,CHEPFV,Parque Solar Chepes,CHEPFV,SOLAR,NOROESTE,LA RIOJA,3,0.2
10427,2021,BRC2,C.T. BIOELECTRICA RIO CUARTO 2,BRC2DI01,BIOGAS,CENTRO,CORDOBA,3,0.9
10428,2021,PMA1EO,Puerto Madryn I,PMA1EO,EOLICO,PATAGONIA,CHUBUT,3,24.5
10429,2021,NONOFV,Parque Solar  Nonogasta,NONOFV,SOLAR,NOROESTE,LA RIOJA,3,6.3
10430,2021,TICI,C.T. TICINO BIOMASA S.A.,TICITV01,BIOMASA,CENTRO,CORDOBA,3,2.3
10431,2021,VLONEO,EÓLICO VILLALONGA GENNEIA,VLONEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,16.2
10432,2021,CHNOEO,Parque eólico Chubut norte,CHNOEO,EOLICO,PATAGONIA,CHUBUT,3,10.8
10433,2021,SAUJFV,Parque Solar  Saujil,SAUJFV,SOLAR,NOROESTE,CATAMARCA,3,4.4
10434,2021,ULN1FV,P.S. Ullúm N1,ULN1FV,SOLAR,CUYO,SAN JUAN,3,4.9
10435,2021,ULN2FV,P.S. Ullúm N2,ULN2FV,SOLAR,CUYO,SAN JUAN,3,5.0
10436,2021,ULL3FV,P.S. Ullúm N3,ULL3FV,SOLAR,CUYO,SAN JUAN,3,6.0
10437,2021,VLO2EO,EÓLICO VILLALONGA II GENNEIA,VLO2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,1.0
10438,2021,BANDEO,La Banderita,BANDEO,EOLICO,BUENOS AIRES,LA PAMPA,3,13.3
10439,2021,IGLEFV,PQUE FOTOV. CORDILLERA SOLAR,IGLEFV,SOLAR,CUYO,SAN JUAN,3,18.7
10440,2021,BRC2,C.T. BIOELECTRICA RIO CUARTO 2,BRC2DI02,BIOGAS,CENTRO,CORDOBA,3,0.9
10441,2021,ALU1EO,Parque eólico ALUAR I,ALU1EO,EOLICO,PATAGONIA,CHUBUT,3,23.0
10442,2021,AVEL,BIOGAS CT AVELLANEDA SECCO,AVELDI01,BIOGAS,LITORAL,SANTA FE,3,2.6
10443,2021,DIA2EO,P.EOLICO DIADEMA 2,DIA2EO,EOLICO,PATAGONIA,CHUBUT,3,7.3
10444,2021,ENRS,BIOGAS RS CT ENSENADA SECCO,ENRSDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,3,2.9
10445,2021,LLANFV,PQUE SOLAR PQUE DE LOS LLANOS,LLANFV,SOLAR,NOROESTE,LA RIOJA,3,3.3
10446,2021,CUM2FV,PQUE FOTOV.LA CUMBRE 2 MATER,CUM2FV,SOLAR,CENTRO,SAN LUIS,3,0.8
10447,2021,BICEEO,PARQUE EOLICO BICENTENARIO S.A.,BICEEO,EOLICO,PATAGONIA,SANTA CRUZ,3,39.7
10448,2021,TINOFV,Parque Solar Tinogasta I,TINOFV,SOLAR,NOROESTE,CATAMARCA,3,2.8
10449,2021,TIN2FV,Parque Solar Tinogasta II,TIN2FV,SOLAR,NOROESTE,CATAMARCA,3,1.3
10450,2021,BIC2EO,P.EOLICO BICENTENARIO 2,BIC2EO,EOLICO,PATAGONIA,SANTA CRUZ,3,9.3
10451,2021,PAMEEO,Parque Eólico Pampa Energía (MATER),PAMEEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,16.3
10452,2021,BAHIEO,Parques Eólicos del Fin del Mundo SA,BAHIEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,19.7
10453,2021,POM1EO,Parque Eólico POMONA I,POM1EO,EOLICO,COMAHUE,RIO NEGRO,3,29.0
10454,2021,ULL4FV,P.S. Ullúm 4,ULL4FV,SOLAR,CUYO,SAN JUAN,3,2.6
10455,2021,PMA2EO,Puerto Madryn II,PMA2EO,EOLICO,PATAGONIA,CHUBUT,3,49.3
10456,2021,CAFAFV,Proyecto Solar FV Cafayate,CAFAFV,SOLAR,NOROESTE,SALTA,3,17.5
10457,2021,POM2EO,Parque Eólico POMONA II,POM2EO,EOLICO,COMAHUE,RIO NEGRO,3,3.8
10458,2021,PASIFV,Planta Fotovoltaica PASIP,PASIFV,SOLAR,CUYO,MENDOZA,3,0.2
10459,2021,LCA2EO,Parque Eólico La Castellana II,LCA2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,4.3
10460,2021,UL42FV,P.S. Ullúm 4 ampliación Mater,UL42FV,SOLAR,CUYO,SAN JUAN,3,1.2
10461,2021,ALUAEO,Parque eólico autogeneración ALUAR,ALUAEO,EOLICO,PATAGONIA,CHUBUT,3,33.8
10462,2021,BRC1,C.BIOELECT.R.CUARTO1 REN2,BRC1DI02,BIOGAS,CENTRO,CORDOBA,3,0.9
10463,2021,CITR,BIOGAS CTBG CITRUSVIL-ALCOVIL,CITRDI01,BIOGAS,NOROESTE,TUCUMAN,3,0.1
10464,2021,GNV1EO,P.EOLICO LA GENOVEVA I REN2,GNV1EO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,26.7
10465,2021,LEAL,CTBM INGENIO LEALES,LEALTV01,BIOMASA,NOROESTE,TUCUMAN,3,0.0
10466,2021,GNV2EO,P.EOLICO LA GENOVEVA II MATER,GNV2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,12.6
10467,2021,FIAMFV,PQUE SOLAR FIAMBALA,FIAMFV,SOLAR,NOROESTE,CATAMARCA,3,2.6
10468,2021,CSOLFV,PQUE FOTOV.CERROS DEL SOL,CSOLFV,SOLAR,CENTRO,SAN LUIS,3,0.9
10469,2021,EN1MEO,P.EOLICO LA ENERGETICA MATER,EN1MEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,7.1
10470,2021,GRIOEO,P.EOLICO GARCIA DEL RIO,GRIOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,3.9
10471,2021,MANQEO,P.EOLICO MANQUE MATER,MANQEO,EOLICO,CENTRO,CORDOBA,3,17.1
10472,2021,AR21EO,P.EOLICO V ARAUCO II RENOV 1,AR21EO,EOLICO,NOROESTE,LA RIOJA,3,31.9
10473,2021,ENE1EO,P.EOLICO LA ENERGETICA Renov2,ENE1EO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,26.1
10474,2021,SJMTEO,P.EOLICO MATACO 3 PICOS,SJMTEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,76.6
10475,2021,SPUNFV,PQUE SOLAR FTV DE LA PUNTA,SPUNFV,SOLAR,CENTRO,SAN LUIS,3,0.9
10476,2021,TSANFV,AGRITUR SAN LUIS S.A.,TSANFV,SOLAR,CENTRO,SAN LUIS,3,0.1
10477,2021,GIG1,BIOGAS CTBG GIGENA I,GIG1DI01,BIOGAS,CENTRO,CORDOBA,3,0.6
10478,2021,PERG,BIOGAS CTBG PERGAMINO,PERGDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,3,0.3
10479,2021,JUNT,CTBM. GENERACIÓN LAS JUNTURAS,JUNTDI01,BIOMASA,CENTRO,CORDOBA,3,0.0
10480,2021,LOM2EO,P.EOLICO LOMA BLANCA 2,LOM2EO,EOLICO,PATAGONIA,CHUBUT,3,21.6
10481,2021,NEC1EO,P.EOLICO VIENTOS DE NECOCHEA,NEC1EO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,11.9
10482,2021,TBENHI,PAH DIQUE TIBURCIO BENEGAS,TBENHI,HIDRO <=50MW,CUYO,MENDOZA,3,0.3
10483,2021,JDAR,BIOGAS CTBG JUSTO DARACT,JDARDI01,BIOGAS,CENTRO,SAN LUIS,3,0.7
10484,2021,DIAGFV,PQUE SOLAR FTV LOS DIAGUITAS,DIAGFV,SOLAR,CUYO,SAN JUAN,3,0.4
10485,2021,SANDFV,PQUE FOTOV.SOLAR DE LOS ANDES,SANDFV,SOLAR,CUYO,MENDOZA,3,1.1
10486,2021,OLIVEO,P.EOLICO LOS OLIVOS MATER,OLIVEO,EOLICO,CENTRO,CORDOBA,3,7.6
10487,2021,LUNLHI,PAH LUNLUNTA - [EMESA],LUNLHI,HIDRO <=50MW,CUYO,MENDOZA,3,1.5
10488,2021,ANPCFV,PQUE SOLAR ANCHIPURAC MATER,ANPCFV,SOLAR,CUYO,SAN JUAN,3,0.5
10489,2021,TIGO,BIOGAS CTBG TIGONBU,TIGODI01,BIOGAS,CENTRO,SAN LUIS,3,0.6
10490,2021,VROS,BIOGAS CTBG VILLA DEL ROS. CGY,VROSDI01,BIOGAS,CENTRO,CORDOBA,3,0.7
10491,2021,NEU1EO,P. E. VIENTOS NEUQUINOS I,NEU1EO,EOLICO,COMAHUE,NEUQUÉN,3,25.5
10492,2021,TAMBFV,P. S. TAMBERÍAS,TAMBFV,SOLAR,CUYO,SAN JUAN,3,0.7
10493,2021,GARR,C.T. BIOMASICA GARRUCHOS,GARRTV01,BIOMASA,NORESTE,CORRIENTES,3,16.4
10494,2021,BSRO,CT BIOMASA SANTA ROSA CORRIENT,BSROTV01,BIOMASA,NORESTE,CORRIENTES,3,10.4
10495,2021,CHN2EO,PE. CHUBUT NORTE II,CHN2EO,EOLICO,PATAGONIA,CHUBUT,3,6.7
10496,2021,PACU,PACUCA BIO ENERGÍA,PACUDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,3,0.3
10497,2021,TSAUHI,Triple Salto,TSAUHI,HIDRO <=50MW,CUYO,MENDOZA,3,0.1
10498,2021,GALV,BIOELÉCTRICA GENERAL ALVEAR S.A.,GALVDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,3,0.3
10499,2021,VTBG,Central Térmica a Biogás VENADO TUERTO,VTBGDI01,BIOGAS,LITORAL,SANTA FE,3,0.9
10500,2021,CAU1FV,Parque Solar Fotovoltaico CAUCHARI I,CAU1FV,SOLAR,NOROESTE,JUJUY,3,22.2
10501,2021,CAU2FV,Parque Solar Fotovoltaico CAUCHARI II,CAU2FV,SOLAR,NOROESTE,JUJUY,3,22.1
10502,2021,CAU3FV,Parque Solar Fotovoltaico CAUCHARI III,CAU3FV,SOLAR,NOROESTE,JUJUY,3,22.5
10503,2021,MIRAEO,PE. MIRAMAR,MIRAEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,24.1
10504,2021,TEROEO,Parque Eólico LOS TEROS,TEROEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,34.5
10505,2021,CHN4EO,PE. CHUBUT NORTE IV,CHN4EO,EOLICO,PATAGONIA,CHUBUT,3,8.6
10506,2021,GUA6HI,PAH. CANAL CACIQUE GUAYMALLÉN - SALTO 6,GUA6HI01,HIDRO <=50MW,CUYO,MENDOZA,3,0.2
10507,2021,GUA8HI,PAH. CANAL CACIQUE GUAYMALLÉN - SALTO 8,GUA8HI01,HIDRO <=50MW,CUYO,MENDOZA,3,0.2
10508,2021,GUA7HI,PAH. CANAL CACIQUE GUAYMALLÉN - SALTO 7,GUA7HI01,HIDRO <=50MW,CUYO,MENDOZA,3,0.2
10509,2021,VSECEO,PE. VIENTOS DEL SECANO,VSECEO,EOLICO,BUENOS AIRES,BUENOS AIRES,3,13.9
10510,2021,MAL1EO,EOLICO MALASPINA I,MAL1EO,EOLICO,PATAGONIA,CHUBUT,3,15.1
10511,2021,ESCO,CTBM. LA ESCONDIDA,ESCOTV01,BIOMASA,NORESTE,CHACO,3,2.6
10512,2021,GUAT,C.T. ENRECO GUATIMOZIN,GUATDI01,BIOGAS,CENTRO,CORDOBA,3,0.4
10513,2021,YAN2,C.T. YANQUETRUZ II,YAN2DI01,BIOGAS,CENTRO,SAN LUIS,3,0.0
10514,2021,PMIS,CTBM PAPEL MISIONERO,PMISTV01,BIOMASA,NORESTE,MISIONES,3,0.0
10515,2021,LOM1EO,P.EOLICO LOMA BLANCA 1,LOM1EO,EOLICO,PATAGONIA,CHUBUT,3,22.4
10516,2021,LOM3EO,P.EOLICO LOMA BLANCA 3,LOM3EO,EOLICO,PATAGONIA,CHUBUT,3,22.2
10517,2021,SCAB,CT BIOGENERADORA SANTA CATALINA,SCABDI01,BIOGAS,CENTRO,CORDOBA,3,1.2
10518,2021,LHEREO,PARQUE EÓLICO HÉRCULES,LHEREO,EOLICO,PATAGONIA,SANTA CRUZ,3,26.5
10519,2021,CHN3EO,PE. CHUBUT NORTE III,CHN3EO,EOLICO,PATAGONIA,CHUBUT,3,13.8
10520,2021,ABBG,CT AB ENERGÍA,ABBGDI01,BIOGAS,COMAHUE,LA PAMPA,3,0.2
10521,2021,LOM6EO,P.EOLICO LOMA BLANCA 6,LOM6EO,EOLICO,PATAGONIA,CHUBUT,3,15.6
10523,2021,AESP,AES PARANA,AESPCC01,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
10524,2021,AESP,AES PARANA,AESPCC02,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
10525,2021,DSUD,DOCK SUD,DSUDCC09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
10526,2021,DSUD,DOCK SUD,DSUDCC10,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
10527,2021,LDCU,LUJAN DE CUYO,LDCUCC21,BIODIESEL,CUYO,MENDOZA,3,0.0
10528,2021,NPUE,NUEVO PUERTO,CEPUCC11,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
10529,2021,NPUE,NUEVO PUERTO,CEPUCC12,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
10530,2021,PNUE,PUERTO NUEVO,PNUETV07,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
10531,2021,PNUE,PUERTO NUEVO,PNUETV09,BIODIESEL,GRAN BS.AS.,BUENOS AIRES,3,0.0
10532,2021,SARC,SARMIENTO SJ,SARCTG21,BIODIESEL,CUYO,SAN JUAN,3,0.0
10533,2021,SARC,SARMIENTO SJ,SARCTG22,BIODIESEL,CUYO,SAN JUAN,3,0.0
10534,2021,SARC,SARMIENTO SJ,SARCTG23,BIODIESEL,CUYO,SAN JUAN,3,0.0
10535,2021,SNIC,SAN NICOLAS,SNICTG01,BIODIESEL,LITORAL,BUENOS AIRES,3,0.0
10536,2021,TIMB,CT TIMBUES (GSMA),TIMBCC02,BIODIESEL,LITORAL,SANTA FE,3,0.0
10537,2021,SEMIHI,SEMINO,SEMINO,HIDRO <=50MW,LITORAL,SANTA FE,3,0.0
10538,2021,CACVHI,C.H.CACHEUTA VI,CACVHI,HIDRO <=50MW,CUYO,MENDOZA,3,0.0
10539,2021,AMEGHI,F. AMEGHINO,AMEGHI,HIDRO <=50MW,PATAGONIA,CHUBUT,4,6.7
10540,2021,ARA2EO,ARAUCO EOLICO 2,ARA2EO,EOLICO,NOROESTE,LA RIOJA,4,2.7
10541,2021,ARAUEO,ARAUCO EOLICO,ARAUEO,EOLICO,NOROESTE,LA RIOJA,4,4.8
10542,2021,CADIHI,CADILLAL,CADIHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,4.6
10543,2021,CALEHI,LA CALERA,CALEHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
10544,2021,CARRHI,CH CARRIZAL,CARRHI,HIDRO <=50MW,CUYO,MENDOZA,4,7.5
10545,2021,CASSHI,CASSAFOUSTH,CASSHI,HIDRO <=50MW,CENTRO,CORDOBA,4,7.6
10546,2021,CEJEHI,CRUZ DEL EJE,CEJEHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
10547,2021,CESPHI,CESPEDES,CESPHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,3.3
10548,2021,CHI1FV,CHIMBE 1 FOTOVO,CHI1FV,SOLAR,CUYO,SAN JUAN,4,0.5
10549,2021,CIPOHI,CIPOLLETTI,CIPOHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,2.2
10550,2021,COROHI,CH LS CORONELES,COROHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.3
10551,2021,CVIEHI,CTA. DEL VIENTO,CVIEHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.2
10552,2021,DIADEO,DIADEMA EOLICO,DIADEO,EOLICO,PATAGONIA,CHUBUT,4,2.2
10553,2021,ESCAHI,ESCABA,ESCAHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,6.6
10554,2021,ETIGHI,EL TIGRE,ETIGHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.6
10555,2021,FSIMHI,FITZ SIMON,FSIMHI,HIDRO <=50MW,CENTRO,CORDOBA,4,7.5
10556,2021,HON1FV,C.HOND 1 FOTOVO,HON1FV,SOLAR,CUYO,SAN JUAN,4,0.4
10557,2021,HON2FV,C.HOND 2 FOTOVO,HON2FV,SOLAR,CUYO,SAN JUAN,4,0.6
10558,2021,HON3FV,C.HOND 3 FOTOVO,HON3FV,SOLAR,CUYO,SAN JUAN,4,0.0
10559,2021,ISBA,ING.STA.BARBARA,ISBATV01,BIOMASA,NOROESTE,TUCUMAN,4,0.0
10560,2021,LDCUHI,PAH L.D.CUYO,LDCUHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.7
10561,2021,LMADHI,LAS MADERAS,LMADHI,HIDRO <=50MW,NOROESTE,JUJUY,4,3.9
10562,2021,LMO2HI,LOS MOLINOS 2,LMO2HI,HIDRO <=50MW,CENTRO,CORDOBA,4,2.0
10563,2021,LOM4EO,L.BLANC 4 ENARS,LOM4EO,EOLICO,PATAGONIA,CHUBUT,4,9.8
10564,2021,LQUIHI,LOS QUIROGA,LQUIHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,4,1.0
10565,2021,LUJAHI,PAH LUJANITA EN,LUJAHI,HIDRO <=50MW,CUYO,MENDOZA,4,0.3
10566,2021,LVINHI,LA VINIA,LVINHI,HIDRO <=50MW,CENTRO,CORDOBA,4,0.0
10567,2021,NECOEO,NECOCHEA EOLICO,NECOEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,0.0
10568,2021,NIDE,NIDEA JUNIN,NIDETV,BIOMASA,BUENOS AIRES,BUENOS AIRES,4,0.0
10569,2021,NIH4HI,NIHUIL 4,NIH4HI,HIDRO <=50MW,CUYO,MENDOZA,4,1.1
10570,2021,PMORHI,PIEDRAS MORAS,PMORHI,HIDRO <=50MW,CENTRO,CORDOBA,4,4.1
10571,2021,PROV,LA PROVIDENCIA,PROVTV01,BIOMASA,NOROESTE,TUCUMAN,4,0.0
10572,2021,PUPI,A.P. PTO PIRAY,PUPITV01,BIOMASA,NORESTE,MISIONES,4,7.5
10573,2021,PVIEHI,PUEBLO VIEJO,PVIEHI,HIDRO <=50MW,NOROESTE,TUCUMAN,4,7.0
10574,2021,QULLHI,QUEBRADA ULLUM,QULLHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
10575,2021,RAW1EO,RAWSONI  ENARSA,RAW1EO,EOLICO,PATAGONIA,CHUBUT,4,10.0
10576,2021,RAW2EO,RAWSONII ENARSA,RAW2EO,EOLICO,PATAGONIA,CHUBUT,4,6.4
10577,2021,REOLHI,BENJAMIN REOLIN,REOLHI,HIDRO <=50MW,CENTRO,CORDOBA,4,7.6
10578,2021,RHONHI,RIO HONDO,RHONHI,HIDRO <=50MW,NOROESTE,SANTIAGO DEL ESTERO,4,12.0
10579,2021,ROMEHI,JULIAN ROMERO,ROMEHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,1.8
10580,2021,RREYHI,RIO REYES,RREYHI,HIDRO <=50MW,NOROESTE,JUJUY,4,2.1
10581,2021,SALOHI,SALTO D LA LOMA,SALOHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
10582,2021,SANDHI,SALTO ANDERSEN,SANDHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,0.6
10583,2021,SGUIHI,MCH S.GUILLERMO,SGUIHI,HIDRO <=50MW,CUYO,SAN JUAN,4,0.0
10584,2021,SJUAFV,S.JUAN I FOTOVO,SJUAFV,SOLAR,CUYO,SAN JUAN,4,0.2
10585,2021,SMAN,S.MARTIN NORTE,SMANDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,4,3.6
10586,2021,SMARHI,CH SAN MARTIN,SMARHI,HIDRO <=50MW,CUYO,MENDOZA,4,1.0
10587,2021,SMIG,S.MIGUEL Norte,SMIGDI01,BIOGAS,GRAN BS.AS.,BUENOS AIRES,4,5.1
10588,2021,SROQHI,SAN ROQUE,SROQHI,HIDRO <=50MW,CENTRO,CORDOBA,4,5.6
10589,2021,TABA,SMARTIN TABACAL,TABATV01,BIOMASA,NOROESTE,SALTA,4,0.0
10590,2021,TORDEO,EL TORDILLO,TORDEO,EOLICO,PATAGONIA,CHUBUT,4,0.0
10591,2021,TUNAHI,EL TUNAL,TUNAHI,HIDRO <=50MW,NOROESTE,SALTA,4,4.0
10592,2021,ULLUHI,ULLUM,ULLUHI,HIDRO <=50MW,CUYO,SAN JUAN,4,6.9
10593,2021,YANQ,CB YANQUETRUZ,YANQDI01,BIOGAS,CENTRO,SAN LUIS,4,0.8
10594,2021,JUMEEO,EOLICO EL JUME,JUMEEO,EOLICO,NOROESTE,SANTIAGO DEL ESTERO,4,0.7
10595,2021,BRC1,BIO R. CUARTO 1,BRC1DI01,BIOGAS,CENTRO,CORDOBA,4,1.4
10596,2021,RESCHI,H RIO ESCONDIDO,RESCHI,HIDRO <=50MW,COMAHUE,RIO NEGRO,4,0.0
10597,2021,PESP,AG PTO ESPERANZA (ECO-ENERGíA S.A.),PESPTV01,BIOMASA,NORESTE,MISIONES,4,1.6
10598,2021,RAW3EO,RAWSON 3 EOLICO,RAW3EO,EOLICO,PATAGONIA,CHUBUT,4,6.7
10599,2021,SPEV,SAN PEDRO VERDE,SPEVDI01,BIOGAS,LITORAL,SANTA FE,4,1.0
10600,2021,CORTEO,P.E. Corti,CORTEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,29.1
10601,2021,PROD,C.T. PRODEMAN BIOENERGIA,PRODTV01,BIOMASA,CENTRO,CORDOBA,4,0.4
10602,2021,MANAEO,MANANTIALES BEHR (YPF),MANAEO,EOLICO,PATAGONIA,CHUBUT,4,41.9
10603,2021,CALOFV,P.S. Caldenes del Oeste,CALOFV,SOLAR,CENTRO,SAN LUIS,4,4.2
10604,2021,LCASEO,P.E. La Castellana,LCASEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,37.1
10605,2021,SJU2FV,SAN JUAN I FV,SJU2FV,SOLAR,CUYO,SAN JUAN,4,0.1
10606,2021,ACHIEO,CP Achiras S.A.U.,ACHIEO,EOLICO,CENTRO,CORDOBA,4,16.3
10607,2021,CUMBFV,Pque. Solar FV La Cumbre,CUMBFV,SOLAR,CENTRO,SAN LUIS,4,4.1
10608,2021,LLOMFV,Parque Solar Las Lomitas ( AGNISOLAR),LLOMFV,SOLAR,CUYO,SAN JUAN,4,0.3
10609,2021,GARAEO,P.E. Garayalde,GARAEO,EOLICO,PATAGONIA,CHUBUT,4,8.4
10610,2021,CHEPFV,Parque Solar Chepes,CHEPFV,SOLAR,NOROESTE,LA RIOJA,4,0.2
10611,2021,BRC2,C.T. BIOELECTRICA RIO CUARTO 2,BRC2DI01,BIOGAS,CENTRO,CORDOBA,4,0.7
10612,2021,PMA1EO,Puerto Madryn I,PMA1EO,EOLICO,PATAGONIA,CHUBUT,4,18.2
10613,2021,NONOFV,Parque Solar  Nonogasta,NONOFV,SOLAR,NOROESTE,LA RIOJA,4,6.0
10614,2021,TICI,C.T. TICINO BIOMASA S.A.,TICITV01,BIOMASA,CENTRO,CORDOBA,4,2.1
10615,2021,VLONEO,EÓLICO VILLALONGA GENNEIA,VLONEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,18.4
10616,2021,CHNOEO,Parque eólico Chubut norte,CHNOEO,EOLICO,PATAGONIA,CHUBUT,4,8.4
10617,2021,SAUJFV,Parque Solar  Saujil,SAUJFV,SOLAR,NOROESTE,CATAMARCA,4,4.6
10618,2021,ULN1FV,P.S. Ullúm N1,ULN1FV,SOLAR,CUYO,SAN JUAN,4,4.5
10619,2021,ULN2FV,P.S. Ullúm N2,ULN2FV,SOLAR,CUYO,SAN JUAN,4,4.6
10620,2021,ULL3FV,P.S. Ullúm N3,ULL3FV,SOLAR,CUYO,SAN JUAN,4,5.8
10621,2021,VLO2EO,EÓLICO VILLALONGA II GENNEIA,VLO2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,1.2
10622,2021,BANDEO,La Banderita,BANDEO,EOLICO,BUENOS AIRES,LA PAMPA,4,16.2
10623,2021,IGLEFV,PQUE FOTOV. CORDILLERA SOLAR,IGLEFV,SOLAR,CUYO,SAN JUAN,4,15.7
10624,2021,BRC2,C.T. BIOELECTRICA RIO CUARTO 2,BRC2DI02,BIOGAS,CENTRO,CORDOBA,4,0.8
10625,2021,ALU1EO,Parque eólico ALUAR I,ALU1EO,EOLICO,PATAGONIA,CHUBUT,4,15.9
10626,2021,AVEL,BIOGAS CT AVELLANEDA SECCO,AVELDI01,BIOGAS,LITORAL,SANTA FE,4,2.5
10627,2021,DIA2EO,P.EOLICO DIADEMA 2,DIA2EO,EOLICO,PATAGONIA,CHUBUT,4,8.6
10628,2021,ENRS,BIOGAS RS CT ENSENADA SECCO,ENRSDI01,BIOGAS,BUENOS AIRES,BUENOS AIRES,4,2.9
10629,2021,LLANFV,PQUE SOLAR PQUE DE LOS LLANOS,LLANFV,SOLAR,NOROESTE,LA RIOJA,4,3.0
10630,2021,CUM2FV,PQUE FOTOV.LA CUMBRE 2 MATER,CUM2FV,SOLAR,CENTRO,SAN LUIS,4,0.6
10631,2021,BICEEO,PARQUE EOLICO BICENTENARIO S.A.,BICEEO,EOLICO,PATAGONIA,SANTA CRUZ,4,40.7
10632,2021,TINOFV,Parque Solar Tinogasta I,TINOFV,SOLAR,NOROESTE,CATAMARCA,4,3.0
10633,2021,TIN2FV,Parque Solar Tinogasta II,TIN2FV,SOLAR,NOROESTE,CATAMARCA,4,1.3
10634,2021,BIC2EO,P.EOLICO BICENTENARIO 2,BIC2EO,EOLICO,PATAGONIA,SANTA CRUZ,4,9.6
10635,2021,PAMEEO,Parque Eólico Pampa Energía (MATER),PAMEEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,16.5
10636,2021,BAHIEO,Parques Eólicos del Fin del Mundo SA,BAHIEO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,21.2
10637,2021,POM1EO,Parque Eólico POMONA I,POM1EO,EOLICO,COMAHUE,RIO NEGRO,4,21.6
10638,2021,ULL4FV,P.S. Ullúm 4,ULL4FV,SOLAR,CUYO,SAN JUAN,4,2.3
10639,2021,PMA2EO,Puerto Madryn II,PMA2EO,EOLICO,PATAGONIA,CHUBUT,4,37.9
10640,2021,CAFAFV,Proyecto Solar FV Cafayate,CAFAFV,SOLAR,NOROESTE,SALTA,4,15.9
10641,2021,POM2EO,Parque Eólico POMONA II,POM2EO,EOLICO,COMAHUE,RIO NEGRO,4,3.0
10642,2021,PASIFV,Planta Fotovoltaica PASIP,PASIFV,SOLAR,CUYO,MENDOZA,4,0.2
10643,2021,LCA2EO,Parque Eólico La Castellana II,LCA2EO,EOLICO,BUENOS AIRES,BUENOS AIRES,4,5.2
